question_id,local_test_id,question_hash,test_question,gold_answer,pred_answer,pred_train_idx,top3_train_indices,top3_answers,top3_q_sims,top3_morph_sims,top3_rerank_scores,top3_ans_cos,Exact,Top3ExactHit,TokenF1,QSim,MorphSim,RerankScore,AnsCos,SemHit,Recall3,MRR3,BERTScoreF1,exact_ft_femseg_mapp,top3_ft_femseg_mapp,semantic_ft_femseg_mapp,recall3_ft_femseg_mapp,tokenf1_ft_femseg_mapp,meancos_ft_femseg_mapp,mrr3_ft_femseg_mapp,bertscore_ft_femseg_mapp
30010,4535,824497191903,Модуль жүктелгеннен кейін орындалатын код мысалы?,Модуль деңгейінде жазылған код жүктелгенде орындалады: ```python print('Модуль жүктелді') ```,`if __name__ == '__main__'` шартын қолданамыз: ```python if __name__ == '__main__': print('Модуль іске қосылды') ```,21454,"[21454, 25439, 29416]","[""`if __name__ == '__main__'` шартын қолданамыз: ```python if __name__ == '__main__': print('Модуль іске қосылды') ```"", ""Модуль файлының негізгі бөлігіне жазылған код импорт кезінде орындалады: ```python # mymodule.py print(\""Модуль жүктелді\"") ``` ```python import mymodule ```"", ""`open()` және `__file__` қолдану: ```python import math with open(math.__file__, \""r\"") as f: print(f.readline()) ```""]","[0.8839525580406189, 0.7808979153633118, 0.8094435930252075]","[0.44666666666666666, 0.3782051282051282, 0.44666666666666666]","[0.7786274107277393, 0.7589035062148022, 0.7423001158714294]","[0.41957950592041016, 0.8233163952827454, 0.30667397379875183]",0.0,0.0,0.26086956521689986,0.8839525580406189,0.4466666579246521,0.7786273956298828,0.41957953572273254,0.0,0.0,0.0,0.7186434864997864,0.0,0.0,0.0,0.0,0.26086956521689986,0.8839525580406189,0.0,0.7186434864997864
33695,4536,798438719062,Файлдағы жолдарды ASCII коды бойынша сұрыптау мысалы?,sorted() тікелей қолдануға болады. ```python with open('data.txt') as f: sorted_lines = sorted(f.readlines()) print(sorted_lines) ```,"ord() және sum() қолданылады. ```python with open('data.txt') as f: sorted_lines = sorted(f.readlines(), key=lambda x: sum(ord(c) for c in x)) print(sorted_lines) ```",34768,"[34768, 29284, 11940]","[""ord() және sum() қолданылады. ```python with open('data.txt') as f: sorted_lines = sorted(f.readlines(), key=lambda x: sum(ord(c) for c in x)) print(sorted_lines) ```"", ""ord() функциясын қолданып әр символдың кодын қосамыз. ```python with open('data.txt') as f: sorted_lines = sorted(f.readlines(), key=lambda x: sum(ord(ch) for ch in x)) print(sorted_lines) ```"", ""ord() және sum() қолданылады. ```python with open('data.txt') as f: sorted_lines = sorted(f.readlines(), key=lambda x: sum(ord(c) for c in x if not c.isspace())) print(sorted_lines) ```""]","[0.9309999942779541, 0.8965261578559875, 0.8802022933959961]","[0.6912280701754385, 0.5995454545454545, 0.635]","[0.8667636474433698, 0.8437267145200209, 0.8405779572486878]","[0.784224271774292, 0.7474457025527954, 0.7578269243240356]",0.0,0.0,0.6249999999995216,0.9309999942779541,0.6912280917167664,0.8667636513710022,0.7842241525650024,0.0,0.0,0.0,0.878209114074707,0.0,0.0,0.0,0.0,0.6249999999995216,0.9309999942779541,0.0,0.878209114074707
31517,4537,506827730883,Path арқылы файлды көшіру мысалы?,`write_bytes()` арқылы көшіруге болады. ```python from pathlib import Path src = Path('data.bin') Path('copy.bin').write_bytes(src.read_bytes()) ```,`write_bytes()` арқылы көшіреміз. ```python from pathlib import Path src = Path('/tmp/example.txt') dst = Path('example.txt') dst.write_bytes(src.read_bytes()) ```,4266,"[4266, 34600, 29841]","[""`write_bytes()` арқылы көшіреміз. ```python from pathlib import Path src = Path('/tmp/example.txt') dst = Path('example.txt') dst.write_bytes(src.read_bytes()) ```"", ""`write_bytes()` және `read_bytes()` әдістерін қолданамыз. ```python from pathlib import Path src = Path('file.txt') Path('/tmp/file.txt').write_bytes(src.read_bytes()) ```"", ""`write_text()` және `read_text()` көмегімен жасаймыз. ```python from pathlib import Path src = Path('old.txt') Path('new.txt').write_text(src.read_text()) ```""]","[0.8735278844833374, 0.9033547043800354, 0.8790733218193054]","[0.7559523809523809, 0.7559523809523809, 0.7559523809523809]","[0.8819961059093475, 0.8719653576612473, 0.8631133836507797]","[0.9522304534912109, 0.8919190168380737, 0.7340866327285767]",0.0,0.0,0.6956521739125443,0.8735278844833374,0.7559523582458496,0.8819960951805115,0.9522304534912109,1.0,1.0,1.0,0.9236944913864136,0.0,0.0,1.0,1.0,0.6956521739125443,0.8735278844833374,1.0,0.9236944913864136
28136,4538,994088940976,os.path модулі не үшін керек?,"os.path модулі файл жолдарымен жұмыс істеуге арналған: ```python import os print(os.path.join('folder', 'file.txt')) ```","Абсолютті жолдан салыстырмалы жол құрады: ```python import os print(os.path.relpath('/home/user/docs', '/home/user')) ```",2034,"[2034, 9546, 12973]","[""Абсолютті жолдан салыстырмалы жол құрады: ```python import os print(os.path.relpath('/home/user/docs', '/home/user')) ```"", ""Файлдың немесе каталогтың толық абсолютті жолын қайтарады: ```python import os print(os.path.abspath('test.txt')) ```"", ""Бұл функция жолдың абсолют екенін тексереді: ```python import os print(os.path.isabs('/home/user')) # True ```""]","[0.7888330221176147, 0.7843395471572876, 0.7734817862510681]","[0.7559523809523809, 0.7559523809523809, 0.7559523809523809]","[0.8352067425847054, 0.8268414498865604, 0.8224813583493233]","[0.6100870370864868, 0.5243988633155823, 0.4914019703865051]",0.0,0.0,0.34285714285664326,0.7888330221176147,0.7559523582458496,0.8352067470550537,0.6100870370864868,0.0,0.0,0.0,0.8291501998901367,0.0,0.0,0.0,0.0,0.34285714285664326,0.7888330221176147,0.0,0.8291501998901367
39157,4539,617577614076,"Файл табылмаса, Azure Blob Storage-тен жүктеп, өңдеу мысалы?","azure.storage.blob модулін қолданамыз. ```python from azure.storage.blob import BlobServiceClient try: open('metrics.json') except FileNotFoundError: client = BlobServiceClient.from_connection_string('CONNECTION_STRING') blob = client.get_blob_client('container', 'metrics.json') content = blob.download_blob().readall().decode() with open('metrics.json', 'w') as f: f.write(content.replace('old', 'new')) ```","azure.storage.blob модулін қолданамыз. ```python from azure.storage.blob import BlobServiceClient try: open('log.json') except FileNotFoundError: client = BlobServiceClient.from_connection_string('CONNECTION_STRING') blob = client.get_blob_client(container='logs', blob='log.json') with open('log.json', 'wb') as f: f.write(blob.download_blob().readall()) ```",27527,"[27527, 18532, 40344]","[""azure.storage.blob модулін қолданамыз. ```python from azure.storage.blob import BlobServiceClient try: open('log.json') except FileNotFoundError: client = BlobServiceClient.from_connection_string('CONNECTION_STRING') blob = client.get_blob_client(container='logs', blob='log.json') with open('log.json', 'wb') as f: f.write(blob.download_blob().readall()) ```"", ""azure.storage.blob модулін қолданамыз. ```python from azure.storage.blob import BlobServiceClient try: open('dataset.csv') except FileNotFoundError: blob_service_client = BlobServiceClient.from_connection_string('CONNECTION_STRING') blob_client = blob_service_client.get_blob_client(container='data', blob='dataset.csv') with open('dataset.csv', 'wb') as f: f.write(blob_client.download_blob().readall()) ```"", ""google.cloud.storage модулін қолданамыз. ```python from google.cloud import storage try: open('image.png') except FileNotFoundError: client = storage.Client() bucket = client.bucket('bucket-name') blob = bucket.blob('image.png') blob.download_to_filename('image.png') ```""]","[0.9617792367935181, 0.8768191933631897, 0.721045196056366]","[0.5013368983957219, 0.3813725490196078, 0.4113636363636364]","[0.8450386444307904, 0.8030956323497436, 0.7662029935229908]","[0.8967807292938232, 0.8263968825340271, 0.7313763499259949]",0.0,0.0,0.8399999999995008,0.9617792367935181,0.5013368725776672,0.845038652420044,0.8967807292938232,1.0,1.0,1.0,0.9504847526550293,0.0,0.0,1.0,1.0,0.8399999999995008,0.9617792367935181,1.0,0.9504847526550293
2527,4540,731782682538,"Жалған мәндерді анықтап, оларды сүзу үшін bool() қолдану.","Жалған мәндерді (0, None, '') алып тастау үшін пайдалы. ```python items = [0, 1, None, 2, ''] clean = list(filter(bool, items)) print(clean) # [1, 2] ```","Массив арқылы бірнеше мәнді логикалық түрде талдау: ```python items = [None, 0, '', 'data'] results = [bool(i) for i in items] print(results) # [False, False, False, True] ```",42858,"[42858, 11022, 37012]","[""Массив арқылы бірнеше мәнді логикалық түрде талдау: ```python items = [None, 0, '', 'data'] results = [bool(i) for i in items] print(results) # [False, False, False, True] ```"", ""filter және bool() арқылы тек шын мәндерді алуға болады. ```python data = {\""a\"": 1, \""b\"": 0, \""c\"": None} valid = {k: v for k, v in data.items() if bool(v)} print(valid) # {'a': 1} ```"", ""isinstance(v, bool) шарты. ```python data = {'a': True, 'b': 5, 'c': False} booleans = {k: v for k, v in data.items() if isinstance(v, bool)} print(booleans) ```""]","[0.8433077931404114, 0.78317791223526, 0.7691059708595276]","[0.26666666666666666, 0.2735294117647059, 0.2735294117647059]","[0.7607782814502716, 0.7404564690554842, 0.7398755168879733]","[0.4450886845588684, 0.48033609986305237, 0.3153434991836548]",0.0,0.0,0.2916666666661676,0.8433077931404114,0.2666666805744171,0.7607783079147339,0.44508862495422363,0.0,0.0,0.0,0.8154501914978027,0.0,0.0,0.0,0.0,0.2916666666661676,0.8433077931404114,0.0,0.8154501914978027
37283,4541,7910591907,KeyboardInterrupt қатесін қалай ұстаймыз?,"KeyboardInterrupt — пайдаланушы Ctrl+C басқанда шығады, оны try/except арқылы ұстай аламыз. ```python try: while True: pass except KeyboardInterrupt: print(""Бағдарлама тоқтатылды"") ```","KeyboardInterrupt — пайдаланушы Ctrl+C басқанда орын алады. ```python try: while True: pass except KeyboardInterrupt: print(""Бағдарлама тоқтатылды"") ```",36650,"[36650, 31813, 23319]","[""KeyboardInterrupt — пайдаланушы Ctrl+C басқанда орын алады. ```python try: while True: pass except KeyboardInterrupt: print(\""Бағдарлама тоқтатылды\"") ```"", ""Бағдарлама орындалуы тоқтатылады. ```python while True: pass # Ctrl+C тоқтатады ```"", ""KeyboardInterrupt әдетте Ctrl+C басқанда туады, бірақ оны raise арқылы да жасауға болады. ```python raise KeyboardInterrupt ```""]","[1.000000238418579, 0.9112823009490967, 0.7542561292648315]","[1.0, 0.3412698412698413, 0.18035714285714285]","[0.9455199390649796, 0.7594661007324854, 0.7065097085237503]","[0.9650750160217285, 0.6841802000999451, 0.6764607429504395]",0.0,0.0,0.7692307692302774,1.000000238418579,1.0,0.9455199241638184,0.9650750160217285,1.0,1.0,1.0,0.9304541945457458,0.0,0.0,1.0,1.0,0.7692307692302774,1.000000238418579,1.0,0.9304541945457458
1484,4542,134359771837,int мәнмен try/finally қолдану мысалы?,"```python try: x = 1 / 1 finally: print(""Аяқталды"") ```","Ішкі try/finally блогы сыртқыдан тәуелсіз орындалады. ```python try: try: 1 / 0 finally: print(""Ішкі finally"") except: print(""Сыртқы except"") ```",34798,"[34798, 38047, 24893]","[""Ішкі try/finally блогы сыртқыдан тәуелсіз орындалады. ```python try: try: 1 / 0 finally: print(\""Ішкі finally\"") except: print(\""Сыртқы except\"") ```"", ""finally return алдында орындалады. ```python def func(): try: return \""try\"" finally: print(\""finally\"") print(func()) ```"", ""finally — қате болса да орындалатын код. ```python class Saver: def save(self): try: print(\""Жазу...\"") finally: print(\""Тазалау\"") ```""]","[0.7686324119567871, 0.7303845286369324, 0.7642044425010681]","[0.43465909090909094, 0.45999999999999996, 0.43465909090909094]","[0.7649159071120348, 0.7634488726019859, 0.7604935238036242]","[0.7687087655067444, 0.7093039155006409, 0.6082389950752258]",0.0,0.0,0.357142857142449,0.7686324119567871,0.43465909361839294,0.7649158835411072,0.7687086462974548,0.0,0.0,0.0,0.7858609557151794,0.0,0.0,0.0,0.0,0.357142857142449,0.7686324119567871,0.0,0.7858609557151794
21937,4543,338258395741,Set құрамын zip() арқылы бірнеше тізімнен құру мысалы.,"zip() элементтерін set құрамыз. ```python names = ['Tom', 'Bob'] ages = [25, 30] info_set = set(zip(names, ages)) print(info_set) # {('Tom', 25), ('Bob', 30)} ```","zip() нәтижесінен set құрамыз. ```python names = ['Ali', 'Dana'] ages = [25, 30] info = set(zip(names, ages)) print(info) # {('Ali', 25), ('Dana', 30)} ```",6217,"[6217, 41901, 28304]","[""zip() нәтижесінен set құрамыз. ```python names = ['Ali', 'Dana'] ages = [25, 30] info = set(zip(names, ages)) print(info) # {('Ali', 25), ('Dana', 30)} ```"", ""zip() нәтижесін set құрамыз. ```python names = ['A', 'B'] ages = [20, 25] result = set(zip(names, ages)) print(result) # {('A', 20), ('B', 25)} ```"", ""zip() нәтижесін set() арқылы жиынға айналдырамыз. ```python names = ['A', 'B'] ages = [20, 25] pairs_set = set(zip(names, ages)) print(pairs_set) ```""]","[0.9825991988182068, 0.9224632382392883, 0.9224632382392883]","[0.7133333333333334, 0.6111111111111112, 0.6111111111111112]","[0.9124888841390609, 0.874949175020059, 0.8748499258359274]","[0.9566254615783691, 0.9281874895095825, 0.8995125889778137]",0.0,0.0,0.7391304347821097,0.9825991988182068,0.7133333086967468,0.9124888777732849,0.9566253423690796,1.0,1.0,1.0,0.9427204728126526,0.0,0.0,1.0,1.0,0.7391304347821097,0.9825991988182068,1.0,0.9427204728126526
3270,4544,584717861722,135-сұрақ: Бөлудің нақты және бүтін нәтижесін бір қатарда шығару.,"Мысал: ```python a = 11 b = 2 print(f""{a / b} және {a // b}"") # 5.5 және 5 ```","`/` — нақты, `//` — бүтін бөлу: ```python print(7 / 2) # 3.5 print(7 // 2) # 3 ```",33377,"[33377, 35829, 5706]","[""`/` — нақты, `//` — бүтін бөлу: ```python print(7 / 2) # 3.5 print(7 // 2) # 3 ```"", ""Мысал: ```python x = 7 y = 2 print(x / y) # 3.5 print(x // y) # 3 ```"", ""Бүтін бөлігі — 3, қалдығы — 1: ```python a = 7 b = 2 print(a // b) # 3 print(a% b) # 1 ```""]","[0.6726683974266052, 0.5854819416999817, 0.6612448692321777]","[0.39166666666666666, 0.28125, 0.15902777777777777]","[0.6998474424183369, 0.6742270271480083, 0.6666269161899884]","[0.3607637882232666, 0.6199502944946289, 0.5149593353271484]",0.0,0.0,0.26666666666617556,0.6726683974266052,0.3916666805744171,0.6998474597930908,0.3607639968395233,0.0,0.0,0.0,0.7429623603820801,0.0,0.0,0.0,0.0,0.26666666666617556,0.6726683974266052,0.0,0.7429623603820801
3610,4545,574470599792,rotate left операциясын биттік операция арқылы жүзеге асырыңыз.,"8-биттік солға айналмалы жылжыту: ```python def rotl8(x, k): return ((x << k) | (x >> (8-k))) & 0xFF ```","8-биттік оңға айналмалы жылжыту: ```python def rotr8(x, k): return ((x >> k) | (x << (8-k))) & 0xFF ```",3049,"[3049, 25080, 3502]","[""8-биттік оңға айналмалы жылжыту: ```python def rotr8(x, k): return ((x >> k) | (x << (8-k))) & 0xFF ```"", ""Бит трюктері: мәнді таратып, +1. ```python def next_pow2(n): if n <= 1: return 1 n -= 1 n |= n >> 1 n |= n >> 2 n |= n >> 4 n |= n >> 8 n |= n >> 16 n |= n >> 32 return n + 1 ```"", ""Shift + маска. ```python def rotl8(x, k): return ((x << k) & 0xFF) | (x >> (8-k)) print(bin(rotl8(0b10000001, 1))) ```""]","[0.9517683982849121, 0.7965100407600403, 0.749394416809082]","[0.6754807692307692, 0.28125, 0.18035714285714285]","[0.8647397843920268, 0.7298939599096775, 0.6957460629045964]","[0.9682051539421082, 0.577919602394104, 0.892967700958252]",0.0,0.0,0.8823529411759705,0.9517683982849121,0.6754807829856873,0.8647397756576538,0.9682051539421082,1.0,1.0,1.0,0.9858201146125793,0.0,0.0,1.0,1.0,0.8823529411759705,0.9517683982849121,1.0,0.9858201146125793
9401,4546,647944192205,Lambda функцияны list comprehension ішінде қолдануға бола ма?,"Иә, бірақ мұқият болу керек: ```python funcs = [lambda x, n=n: x+n for n in range(3)] print([f(10) for f in funcs]) # [10, 11, 12] ```","Иә, мысалы abs() функциясын қолдану: ```python values = [-1, -2, 3] positive = [abs(v) for v in values] print(positive) # [1, 2, 3] ```",39698,"[39698, 33381, 35112]","[""Иә, мысалы abs() функциясын қолдану: ```python values = [-1, -2, 3] positive = [abs(v) for v in values] print(positive) # [1, 2, 3] ```"", ""Иә, map() функциясын lambda функциясымен бірге қолдануға болады. Бұл жиі кездесетін тәсіл. ```python nums = [1, 2, 3] squares = list(map(lambda x: x ** 2, nums)) print(squares) # [1, 4, 9] ```"", ""Жоқ, lambda функция тек бір өрнек қабылдайды. `+=` — команда (statement), сондықтан жарамсыз.""]","[0.7870593070983887, 0.8190870881080627, 0.8137749433517456]","[0.8981617647058824, 0.6236111111111111, 0.6236111111111111]","[0.846173777441768, 0.8341361335118611, 0.8266187906463941]","[0.52834153175354, 0.7045884132385254, 0.6028857231140137]",0.0,0.0,0.2399999999995072,0.7870593070983887,0.898161768913269,0.8461737632751465,0.52834153175354,0.0,0.0,0.0,0.8022856712341309,0.0,0.0,0.0,0.0,0.2399999999995072,0.7870593070983887,0.0,0.8022856712341309
10126,4547,478296225532,partial көмегімен сандарды 10-ға көбейтетін функция жасаңыз.,"Мысал: ```python from functools import partial def multiply(a, b): return a * b ten_times = partial(multiply, b=10) print(ten_times(7)) # Нәтиже: 70 ```","Мысал: ```python from functools import partial def multiply(x, y): return x * y by_100 = partial(multiply, y=100) print(by_100(5)) # 500 ```",21802,"[21802, 4426, 36824]","[""Мысал: ```python from functools import partial def multiply(x, y): return x * y by_100 = partial(multiply, y=100) print(by_100(5)) # 500 ```"", ""Мысал: ```python from functools import partial def subtract(a, b): return a-b subtract_from_10 = partial(subtract, 10) print(subtract_from_10(3)) # 7 ```"", ""Мысал: ```python from functools import partial def divide(x, y): return x / y divide_by_point_one = partial(divide, y=0.1) print(divide_by_point_one(1)) # 10.0 ```""]","[0.9126381278038025, 0.8420578241348267, 0.8614749312400818]","[0.6111111111111112, 0.5583333333333333, 0.42303030303030303]","[0.8575661279757818, 0.8327369237542152, 0.8034647376168857]","[0.9423141479492188, 0.8465631008148193, 0.9059394598007202]",0.0,0.0,0.48979591836684716,0.9126381278038025,0.6111111044883728,0.8575661182403564,0.9423141479492188,1.0,1.0,1.0,0.9309465885162354,0.0,0.0,1.0,1.0,0.48979591836684716,0.9126381278038025,1.0,0.9309465885162354
8961,4548,377088266420,"*args арқылы барлық жолдарды бас әріппен бастап, біріктіру.","Мысал: ```python def title_join(*args): result = "" "".join(s.title() for s in args if isinstance(s, str)) print(result) title_join(""hello"", ""world"") ```","Мысал: ```python def upper_concat(*args): print("" "".join(s.upper() for s in args if isinstance(s, str))) upper_concat(""python"", ""ai"") ```",12200,"[12200, 42002, 13784]","[""Мысал: ```python def upper_concat(*args): print(\"" \"".join(s.upper() for s in args if isinstance(s, str))) upper_concat(\""python\"", \""ai\"") ```"", ""Мысал: ```python def join_upper(*args): result = \"" \"".join(s.upper() for s in args if isinstance(s, str)) print(result) join_upper(\""python\"", \""ai\"") ```"", ""Мысал: ```python def capitalized_join(*args): s = \"" \"".join(map(str, args)).upper() print(s) capitalized_join(\""python\"", 3) ```""]","[0.9809402823448181, 0.9372360110282898, 0.9614075422286987]","[0.6525, 0.5142045454545454, 0.4444444444444444]","[0.8848494310617446, 0.8440135131911798, 0.838717156847318]","[0.862939715385437, 0.8716033697128296, 0.8085286021232605]",0.0,0.0,0.6521739130429792,0.9809402823448181,0.6524999737739563,0.8848494291305542,0.862939715385437,1.0,1.0,1.0,0.9132811427116394,0.0,0.0,1.0,1.0,0.6521739130429792,0.9809402823448181,1.0,0.9132811427116394
6887,4549,278639705974,range() аргументтері қандай типте болуы керек?,range() тек бүтін (int) мәндерді қабылдайды. float мәндер қабылданбайды.,"`range()` — сандар тізбегін жасау үшін қолданылады: ```python for i in range(3): print('Қайталау:', i) ```",4926,"[4926, 42554, 14517]","[""`range()` — сандар тізбегін жасау үшін қолданылады: ```python for i in range(3): print('Қайталау:', i) ```"", ""Басталу, аяқталу, қадам: ```python for i in range(1, 10, 2): print(i) # Нәтиже: 1 3 5 7 9 ```"", ""range — реттілікті білдіретін тип: ```python r = range(5) print(type(r)) ```""]","[0.7222141623497009, 0.737457811832428, 0.7466581463813782]","[0.26111111111111107, 0.2258741258741259, 0.12863636363636363]","[0.714538677473863, 0.7076862031046327, 0.7059195388685573]","[0.4824826121330261, 0.4509437680244446, 0.5789202451705933]",0.0,0.0,0.08333333333286458,0.7222141623497009,0.2611111104488373,0.7145386934280396,0.4824826419353485,0.0,0.0,0.0,0.6554341912269592,0.0,0.0,0.0,0.0,0.08333333333286458,0.7222141623497009,0.0,0.6554341912269592
28705,4550,346568091179,math.isclose() абсолютті және салыстырмалы дәлдік параметрлерін қалай қолданады?,"rel_tol және abs_tol арқылы дәлдік шегін баптайды: ```python import math print(math.isclose(100, 101, rel_tol=0.02)) # True ```","Абсолюттік толеранттылықты орнатады: ```python import math print(math.isclose(1.0, 1.1, abs_tol=0.2)) # True ```",39363,"[39363, 13126, 6428]","[""Абсолюттік толеранттылықты орнатады: ```python import math print(math.isclose(1.0, 1.1, abs_tol=0.2)) # True ```"", ""abs_tol параметрі арқылы: ```python import math print(math.isclose(1e-9, 0.0, abs_tol=1e-8)) # True ```"", ""abs_tol аргументін қолдану керек: ```python import math print(math.isclose(0.001, 0.002, abs_tol=0.001)) # True ```""]","[0.7981858253479004, 0.8357985615730286, 0.8805791139602661]","[0.4111111111111111, 0.3555555555555555, 0.29374999999999996]","[0.7909671974976857, 0.7838896706501642, 0.779032611966133]","[0.8285902738571167, 0.8242594599723816, 0.8409497141838074]",0.0,0.0,0.49999999999950495,0.7981858253479004,0.41111111640930176,0.7909672260284424,0.8285902738571167,0.0,0.0,0.0,0.8748660683631897,0.0,0.0,0.0,0.0,0.49999999999950495,0.7981858253479004,0.0,0.8748660683631897
2464,4551,362219718496,Сандардың логикалық мәнін салыстырып көріңіз.,bool() сандардың нөл емес екенін анықтау үшін қолданылады. ```python print(bool(7)) # True print(bool(-2)) # True ```,"Екі шарт бірдей орындалуы тиіс: ```python n = 8 if n > 0 and n% 2 == 0: print(""Сан оң және жұп"") ```",32978,"[32978, 5439, 35409]","[""Екі шарт бірдей орындалуы тиіс: ```python n = 8 if n > 0 and n% 2 == 0: print(\""Сан оң және жұп\"") ```"", ""Мысалы, тек оң және жұп сандарды іріктеу: ```python nums = [3, 4, -2, 10, -8] for n in nums: if n > 0 and n% 2 == 0: print(n) ```"", ""0 — жалған (False), қалғаны — шын (True): ```python if 5: print(\""True\"") ```""]","[0.7002773284912109, 0.7244759798049927, 0.6478060483932495]","[0.1875, 0.26111111111111107, 0.24666666666666665]","[0.6831833700835704, 0.6800562208791574, 0.6790257617115975]","[0.2713385224342346, 0.20586341619491577, 0.6338289976119995]",0.0,0.0,0.16216216216166546,0.7002773284912109,0.1875,0.6831833720207214,0.2713385820388794,0.0,0.0,0.0,0.7359284162521362,0.0,0.0,0.0,0.0,0.16216216216166546,0.7002773284912109,0.0,0.7359284162521362
9273,4552,885777959815,kwargs арқылы str және int мәндерді жеке-жеке сақтаңыз.,"```python def separate_types(**kwargs): strings = {} ints = {} for k, v in kwargs.items(): if isinstance(v, str): strings[k] = v elif isinstance(v, int): ints[k] = v print('str:', strings) print('int:', ints) separate_types(name='Ali', age=25) ```","```python def split_types(**kwargs): strings = [] numbers = [] for v in kwargs.values(): if isinstance(v, str): strings.append(v) elif isinstance(v, int): numbers.append(v) print('str:', strings) print('int:', numbers) split_types(name='Ali', age=30, city='Astana') ```",34036,"[34036, 13371, 4679]","[""```python def split_types(**kwargs): strings = [] numbers = [] for v in kwargs.values(): if isinstance(v, str): strings.append(v) elif isinstance(v, int): numbers.append(v) print('str:', strings) print('int:', numbers) split_types(name='Ali', age=30, city='Astana') ```"", ""isinstance() арқылы санаймыз: ```python def type_stats(**kwargs): str_count = sum(1 for v in kwargs.values() if isinstance(v, str)) int_count = sum(1 for v in kwargs.values() if isinstance(v, int)) print(f'str: {str_count}, int: {int_count}') type_stats(name='Ali', age=25, city='Astana') ```"", ""isinstance() арқылы тек int мәндерді қалдырамыз: ```python def only_ints(**kwargs): for k, v in kwargs.items(): if isinstance(v, int): print(f'{k}: {v}') only_ints(a=1, b='x', c=3) ```""]","[0.8480591773986816, 0.7808254957199097, 0.7319424152374268]","[0.6803030303030302, 0.3330827067669173, 0.3813725490196078]","[0.8450188693891871, 0.7544010274786698, 0.7460995577328345]","[0.9057568311691284, 0.751619815826416, 0.7853273749351501]",0.0,0.0,0.7341772151893734,0.8480591773986816,0.6803030371665955,0.8450188636779785,0.9057568311691284,1.0,1.0,1.0,0.9175233840942383,0.0,0.0,1.0,1.0,0.7341772151893734,0.8480591773986816,1.0,0.9175233840942383
35589,4553,626578900850,JSON деректерін мәтіндік жолдан қалай оқимыз?,"Мәтіндік JSON-ды оқу үшін `json.loads()` қолданылады. ```python import json json_str = '{""name"": ""Aruzhan"", ""age"": 22}' data = json.loads(json_str) print(data) ```","`json.load()` функциясын қолданамыз. ```python import json with open(""data.json"") as f: data = json.load(f) print(data) ```",5781,"[5781, 23551, 23514]","[""`json.load()` функциясын қолданамыз. ```python import json with open(\""data.json\"") as f: data = json.load(f) print(data) ```"", ""json.loads() әдісін қолданамыз. ```python import json json_str = '{\""name\"": \""Айша\"", \""age\"": 25}' my_dict = json.loads(json_str) print(my_dict) ```"", ""Кілт арқылы жол мәнін аламыз. ```python import json with open('user.json') as f: data = json.load(f) print(data['name']) ```""]","[0.7880406975746155, 0.8332611322402954, 0.8400360345840454]","[0.625974025974026, 0.43465909090909094, 0.3565384615384616]","[0.8184795053763823, 0.7921120491894809, 0.7852906837536738]","[0.787350058555603, 0.8403609991073608, 0.7849025726318359]",0.0,0.0,0.4186046511622975,0.7880406975746155,0.6259739995002747,0.8184794783592224,0.7873501777648926,0.0,0.0,0.0,0.8066881895065308,0.0,0.0,0.0,0.0,0.4186046511622975,0.7880406975746155,0.0,0.8066881895065308
7134,4554,803431412172,enumerate() функциясы қандай тип қайтарады?,"enumerate() — итератор объектісін қайтарады: ```python colors = ['қызыл', 'жасыл'] e = enumerate(colors) print(type(e)) # <class 'enumerate'> ```","enumerate() итератор қайтарады, оның әр элементі кортеж (index, value) түрінде болады. ```python data = ['a', 'b'] enum_obj = enumerate(data) print(list(enum_obj)) # [(0, 'a'), (1, 'b')] ```",19366,"[19366, 20075, 7328]","[""enumerate() итератор қайтарады, оның әр элементі кортеж (index, value) түрінде болады. ```python data = ['a', 'b'] enum_obj = enumerate(data) print(list(enum_obj)) # [(0, 'a'), (1, 'b')] ```"", ""list() әрқашан тізім (list) типін қайтарады. ```python result = list(\""hi\"") print(type(result)) # <class 'list'> ```"", ""divmod() функциясы екі элементтен тұратын `tuple` қайтарады: (бөлінді, қалдық). ```python result = divmod(15, 4) print(type(result)) # <class 'tuple'> ```""]","[0.7487483024597168, 0.682428777217865, 0.566803514957428]","[0.5583333333333333, 0.43465909090909094, 0.5583333333333333]","[0.7731642878651619, 0.7242312360080806, 0.7083492448031902]","[0.8111716508865356, 0.5158554315567017, 0.40613049268722534]",0.0,0.0,0.27906976744139317,0.7487483024597168,0.5583333373069763,0.7731642723083496,0.8111715912818909,0.0,0.0,0.0,0.8121597766876221,0.0,0.0,0.0,0.0,0.27906976744139317,0.7487483024597168,0.0,0.8121597766876221
