question_id,local_test_id,question_hash,test_question,gold_answer,pred_answer,pred_train_idx,top3_train_indices,top3_answers,top3_q_sims,top3_morph_sims,top3_rerank_scores,top3_ans_cos,QSim,MorphSim,RerankScore,Exact,Top3ExactHit,TokenF1,AnsCos,SemHit,Recall3,MRR3,BERTScoreF1,exact_femseg_mapp,top3_femseg_mapp,semantic_femseg_mapp,recall3_femseg_mapp,tokenf1_femseg_mapp,meancos_femseg_mapp,mrr3_femseg_mapp,bertscore_femseg_mapp
39246,3501,41cf1e54ecf91da41cc7ff707c73600f,FileNotFoundError кезінде Tarantool дерекқорынан алу мысалы?,"tarantool модулін қолданамыз. ```python import tarantool try: open('tarantool_data.json') except FileNotFoundError: conn = tarantool.Connection('localhost', 3301) print(conn.select('space_name')) ```","pyhive.presto модулін қолданамыз. ```python from pyhive import presto try: open('presto.txt') except FileNotFoundError: conn = presto.connect(host='localhost', port=8080, username='user') cur = conn.cursor() cur.execute('SELECT * FROM table LIMIT 5') print(cur.fetchall()) ```",31490,"[31490, 44009, 33655]","[""pyhive.presto модулін қолданамыз. ```python from pyhive import presto try: open('presto.txt') except FileNotFoundError: conn = presto.connect(host='localhost', port=8080, username='user') cur = conn.cursor() cur.execute('SELECT * FROM table LIMIT 5') print(cur.fetchall()) ```"", ""pymongo модулін қолданамыз. ```python from pymongo import MongoClient try: open('mongo.json') except FileNotFoundError: client = MongoClient('mongodb://localhost:27017/') db = client['test'] print(list(db['users'].find().limit(5))) ```"", ""pika модулін қолданамыз. ```python import pika try: open('msg.txt') except FileNotFoundError: conn = pika.BlockingConnection(pika.ConnectionParameters('localhost')) ch = conn.channel() method, props, body = ch.basic_get('queue') if body: with open('msg.txt', 'wb') as f: f.write(body) ```""]","[0.7397841215133667, 0.6428459286689758, 0.6928607821464539]","[0.7559523809523809, 0.5583333333333333, 0.5583333333333333]","[0.7974898201227189, 0.741223063826561, 0.7411531967520714]","[0.6409697532653809, 0.5178041458129883, 0.6738288402557373]",0.7397841215133667,0.7559523582458496,0.7974898219108582,0.0,0.0,0.43333333333286056,0.6409698128700256,0.0,0.0,0.0,0.794987142086029,0.0,0.0,0.0,0.0,0.43333333333286056,0.7397841215133667,0.0,0.794987142086029
21261,3502,5758b3e2ac0632c840ac64b47faf7959,Tuple unpacking арқылы көп мәнді swap жасау мысалы?,"Бірнеше айнымалының мәндерін орын ауыстыруға болады. ```python a, b, c = 1, 2, 3 a, b, c = c, a, b print(a, b, c) ```","Үш айнымалының мәнін айналдырып ауыстыруға болады. ```python a, b, c = 1, 2, 3 a, b, c = c, a, b print(a, b, c) ```",7669,"[7669, 31037, 28909]","[""Үш айнымалының мәнін айналдырып ауыстыруға болады. ```python a, b, c = 1, 2, 3 a, b, c = c, a, b print(a, b, c) ```"", ""Функция бірнеше мән қайтарса, unpacking арқылы бөліп алуға болады. ```python def get_point(): return (3, 4) x, y = get_point() print(x, y) ```"", ""Ішкі кортеждерді бірден unpacking арқылы ашуға болады. ```python data = ((1, 2), (3, 4)) (a, b), (c, d) = data print(a, b, c, d) ```""]","[0.9310082793235779, 0.8009199500083923, 0.7816458940505981]","[0.6016042780748663, 0.47671568627450983, 0.5142045454545454]","[0.8132407392951895, 0.7521014057538089, 0.7503071211413903]","[0.9882045984268188, 0.6764440536499023, 0.8734294772148132]",0.9310082793235779,0.6016042828559875,0.8132407665252686,0.0,0.0,0.8695652173908043,0.988204836845398,1.0,1.0,1.0,0.9580092430114746,0.0,0.0,1.0,1.0,0.8695652173908043,0.9310082793235779,1.0,0.9580092430114746
29662,3503,7c930782c38eea2b9cd5f8191cf2cabd,Импортталған модульдегі барлық атрибуттар мен функцияларды сүзгіден өткізу мысалы?,"`dir()` нәтижесін сүземіз. ```python import json methods = [m for m in dir(json) if not m.startswith(""_"")] print(methods) ```",```python import math print([x for x in dir(math) if not x.startswith('_')]) ```,21968,"[21968, 29578, 4366]","[""```python import math print([x for x in dir(math) if not x.startswith('_')]) ```"", ""```python import math print(dir(math)) ```"", ""`dir()` функциясын қолданамыз. ```python import random print(dir(random)) ```""]","[0.851967990398407, 0.9105828404426575, 0.8704461455345154]","[0.6525, 0.5142045454545454, 0.42303030303030303]","[0.8046582892477512, 0.7955229623751205, 0.7686392480958593]","[0.6342893838882446, 0.5690585374832153, 0.5090376138687134]",0.851967990398407,0.6524999737739563,0.8046582937240601,0.0,0.0,0.5454545454540569,0.6342893242835999,0.0,0.0,0.0,0.8668190836906433,0.0,0.0,0.0,0.0,0.5454545454540569,0.851967990398407,0.0,0.8668190836906433
14555,3504,c7e8631708ea57e1fe7f8095c06cd4ee,sum() арқылы абсолюттік мәндердің қосындысын табыңыз.,"abs() қолдана отырып, теріс және оң сандардың қосындысын оң мәнде табуға болады. ```python nums = [-1, 2, -3] print(sum(abs(x) for x in nums)) # 6 ```","abs() функциясын қолданамыз. ```python nums = [-10, 5, -3] print(sum(abs(x) for x in nums)) # 18 ```",28678,"[28678, 5209, 16557]","[""abs() функциясын қолданамыз. ```python nums = [-10, 5, -3] print(sum(abs(x) for x in nums)) # 18 ```"", ""abs() арқылы айырмашылықтың оң мәнін аламыз. ```python nums = [10, 5, 0] print(sum(abs(nums[i]-nums[i+1]) for i in range(len(nums)-1))) # 15 ```"", ""abs() функциясы санның абсолюттік мәнін қайтарады. ```python nums = [-3, -1, 2, -5] print(sum(abs(x) for x in nums)) # 11 ```""]","[0.9813048839569092, 0.9064570665359497, 0.946793258190155]","[0.6784722222222221, 0.7705357142857143, 0.6190058479532163]","[0.8729278805653253, 0.8689384075403213, 0.85715616234771]","[0.9361016154289246, 0.9004613161087036, 0.9571288824081421]",0.9813048839569092,0.6784722208976746,0.8729279041290283,0.0,0.0,0.5581395348832429,0.9361016750335693,1.0,1.0,1.0,0.8993375897407532,0.0,0.0,1.0,1.0,0.5581395348832429,0.9813048839569092,1.0,0.8993375897407532
17874,3505,72d691ac55b588dc3c7652ad58203686,extend() әдісімен itertools.product() нәтижесін қосу.,"Картезиан көбейтіндісін қосу. ```python from itertools import product result = [] result.extend(product([1, 2], ['x', 'y'])) print(result) ```","Картезиан көбейтіндісін қосу. ```python from itertools import product result = [] result.extend(product(['a', 'b'], [1, 2])) print(result) ```",32109,"[32109, 34007, 8001]","[""Картезиан көбейтіндісін қосу. ```python from itertools import product result = [] result.extend(product(['a', 'b'], [1, 2])) print(result) ```"", ""Картезиан көбейтіндісін қосу. ```python from itertools import product result = [] result.extend(product([1, 2], ['x', 'y'])) print(result) ```"", ""Барлық мүмкін комбинацияларды қосу. ```python from itertools import product res = [] res.extend(product([0, 1], ['x', 'y'])) print(res) ```""]","[1.0000001192092896, 1.0000001192092896, 1.0000001192092896]","[1.0, 1.0, 1.0]","[0.9523999467492104, 0.9515594467520714, 0.9487748071551323]","[0.9768937230110168, 1.0, 0.8653016090393066]",1.0000001192092896,1.0,0.9523999691009521,0.0,1.0,0.8888888888883888,0.9768936634063721,1.0,1.0,1.0,0.9867222309112549,0.0,1.0,1.0,1.0,0.8888888888883888,1.0000001192092896,1.0,0.9867222309112549
26764,3506,3977a3243ef72aaa3d380a5b0c8919f7,dict comprehension арқылы бос орындарды алып тастау мысалы?,"replace() әдісі бос орынды жоя алады: ```python words = ['a b', ' c d '] clean = {w: w.replace(' ', '') for w in words} print(clean) # {'a b': 'ab', ' c d ': 'cd'} ```","dict comprehension — жаңа сөздік құрудың ықшам тәсілі: ```python squares = {x: x**2 for x in range(5)} print(squares) # {0: 0, 1: 1, 2: 4, 3: 9, 4: 16} ```",12521,"[12521, 17234, 34222]","[""dict comprehension — жаңа сөздік құрудың ықшам тәсілі: ```python squares = {x: x**2 for x in range(5)} print(squares) # {0: 0, 1: 1, 2: 4, 3: 9, 4: 16} ```"", ""Егер жол бос болмаса ғана қосу үшін шарт қолданамыз: ```python words = [\""apple\"", \""\"", \""banana\""] non_empty = {w: len(w) for w in words if w} print(non_empty) # {'apple': 5, 'banana': 6} ```"", ""Тернарлы операторды қолданамыз: ```python nums = [5, 15, 25] categories = {n: 'кіші' if n < 10 else 'орта' if n <= 20 else 'үлкен' for n in nums} print(categories) # {5: 'кіші', 15: 'орта', 25: 'үлкен'} ```""]","[0.8990704417228699, 0.8928126096725464, 0.9367318749427795]","[0.5042735042735043, 0.5142045454545454, 0.42303030303030303]","[0.8053388867317102, 0.7957088163630529, 0.7757073412169109]","[0.41795918345451355, 0.6247974634170532, 0.4785013198852539]",0.8990704417228699,0.504273533821106,0.8053388595581055,0.0,0.0,0.14035087719248263,0.41795918345451355,0.0,0.0,0.0,0.7575476169586182,0.0,0.0,0.0,0.0,0.14035087719248263,0.8990704417228699,0.0,0.7575476169586182
46504,3507,b7aeeb9de180b413d7e122f9deb0b312,Көп тілді сөздерді табу үшін \w орнына өз алфавитіңізді жазыңыз.,"`python import re letters = re.compile(r""[A-Za-zА-ЯӘІҢҒҮҰҚӨа-яәіңғүұқө]+"") print(letters.findall(""Hello, әлем!"")) `","Жолдар тікелей салыстырылады. ```python words = [""banana"", ""apple"", ""pear""] print(min(words)) # 'apple' ```",26682,"[26682, 10823, 14291]","[""Жолдар тікелей салыстырылады. ```python words = [\""banana\"", \""apple\"", \""pear\""] print(min(words)) # 'apple' ```"", ""max(...) арқылы соңғы дауыстының индексін табамыз. ```python vowels = 'аеёиоуыэюя' words = ['алма', 'өрік', 'банан'] print(sorted(words, key=lambda w: max((i for i, ch in enumerate(w) if ch in vowels), default=-1))) ```"", ""max() лексикографиялық тәртіп бойынша салыстырады. ```python words = [\""алма\"", \""өрік\"", \""банан\""] print(max(words)) # Нәтиже: 'өрік' ```""]","[0.8803609609603882, 0.8355051875114441, 0.8387347459793091]","[0.23240131578947368, 0.15015479876160992, 0.15902777777777777]","[0.7386789515896848, 0.726682650051988, 0.7258782377441724]","[0.5575608611106873, 0.4807244539260864, 0.6690679788589478]",0.8803609609603882,0.2324013113975525,0.7386789321899414,0.0,0.0,0.1379310344822735,0.5575608015060425,0.0,0.0,0.0,0.7080850005149841,0.0,0.0,0.0,0.0,0.1379310344822735,0.8803609609603882,0.0,0.7080850005149841
914,3508,8135c108722ea5d94514b32df12bd336,Кодтың ішіндегі бос жол мен комментарий арасында айырмашылық қандай?,"Бос жол кодты бөлсе, комментарий кодты түсіндіреді. Екеуі стиль мен құрылымды жақсартады.","Олар код түсінікті ме, стилі дұрыс па, логикасы айқын ба — соны бағалауға көмектеседі. Жақсы комментарий ревью процесін тездетеді.",1694,"[1694, 5612, 49]","[""Олар код түсінікті ме, стилі дұрыс па, логикасы айқын ба — соны бағалауға көмектеседі. Жақсы комментарий ревью процесін тездетеді."", ""Модель немесе генератор комментарийден кодтың ниетін түсініп, сәйкес код ұсынуға тырысады. Сондықтан мағыналы комментарий маңызды."", ""Пайдаланушыға арналған түсіндірме — интерфейсте немесе құжаттамада болады. Ал әзірлеушіге арналғаны — код ішіндегі комментарий мен docstring.""]","[0.8024476170539856, 0.7775896787643433, 0.8314220309257507]","[0.19333333333333333, 0.18035714285714285, 0.09309523809523809]","[0.7300346064329147, 0.7290228561162948, 0.7136609454631806]","[0.7175546884536743, 0.6978113651275635, 0.6873623728752136]",0.8024476170539856,0.19333332777023315,0.730034589767456,0.0,0.0,0.06666666666618666,0.7175546884536743,0.0,0.0,0.0,0.7076980471611023,0.0,0.0,0.0,0.0,0.06666666666618666,0.8024476170539856,0.0,0.7076980471611023
48057,3509,479cec1547db6238d77f074f1bf1a1a8,Lookbehind: '=' таңбасына дейінгі артық бос орынды жою.,"Теңдікке дейін тұрған \s-ты кесеміз. `python import re s = ""x =1; y = 2"" print(re.sub(r""\s+(?==)"", """", s)) `","Тұрақты енді lookbehind қолданамыз. python import re s = ""x = 1; y =2"" print(re.sub(r""\s+(?==)"", """", s))",18042,"[18042, 19044, 32391]","[""Тұрақты енді lookbehind қолданамыз. python import re s = \""x = 1; y =2\"" print(re.sub(r\""\\s+(?==)\"", \""\"", s))"", ""Теріс/оң lookbehind нақты контексті қадағалайды. `python import re s = \""a= 1 2; b=3 4\"" print(re.split(r\""(?<==)\\s+\"", s)) `"", ""Теңдіктен кейін орналасқан \\s+ → ' '. `python import re s = \""x= 1; y=2\"" print(re.sub(r\""(?<==)\\s+\"", \"" \"", s)) `""]","[0.9451826810836792, 0.9219957590103149, 0.8563931584358215]","[0.45999999999999996, 0.3025, 0.2735294117647059]","[0.7655756363630295, 0.7304190602242946, 0.7100921525771127]","[0.9870026111602783, 0.9608402252197266, 0.9688809514045715]",0.9451826810836792,0.46000000834465027,0.765575647354126,0.0,0.0,0.7368421052626591,0.9870027303695679,1.0,1.0,1.0,0.8987674713134766,0.0,0.0,1.0,1.0,0.7368421052626591,0.9451826810836792,1.0,0.8987674713134766
40627,3510,bdbe862d8fe3ea7b5ddd36db2ce175c8,self көмегімен барлық атрибут атаулары мен мәндерін жұптап шығару үлгісі?,"`self.__dict__.items()` арқылы атрибуттарды жұптап алуға болады: ```python class Info: def __init__(self): self.name = ""Bot"" self.version = ""1.0"" def show_all(self): for k, v in self.__dict__.items(): print(k, ""="", v) ```","Иә, `self.__dict__.clear()` арқылы барлық атрибуттарды жоя аламыз: ```python class Resettable: def clear(self): self.__dict__.clear() ```",3248,"[3248, 35588, 33028]","[""Иә, `self.__dict__.clear()` арқылы барлық атрибуттарды жоя аламыз: ```python class Resettable: def clear(self): self.__dict__.clear() ```"", ""Бір мәнді екіншіге сүйене отырып есептеп сақтауға болады: ```python class Rectangle: def __init__(self, width): self.width = width self.area = self.width * 2 # биіктік кейін қосылады ```"", ""`setattr()` көмегімен цикл арқылы динамикалық ат қойылады: ```python class Generator: def __init__(self): for i in range(5): setattr(self, f\""val_{i}\"", i * 10) ```""]","[0.8427414894104004, 0.805443525314331, 0.7863787412643433]","[0.24666666666666665, 0.4163533834586466, 0.3647058823529412]","[0.7496710854053498, 0.7467451292746945, 0.7387800503723762]","[0.8272147178649902, 0.5947244167327881, 0.6817690134048462]",0.8427414894104004,0.24666666984558105,0.7496711015701294,0.0,0.0,0.3773584905655892,0.8272147178649902,0.0,0.0,0.0,0.8325839042663574,0.0,0.0,0.0,0.0,0.3773584905655892,0.8427414894104004,0.0,0.8325839042663574
15334,3511,800601665b0a60f9f435e4b46fe03e8b,max() арқылы бірнеше файлдың өлшемі ең үлкенін табу мысалы?,"os.path.getsize() функциясын қолданамыз. ```python import os files = [""data.txt"", ""report.pdf""] print(max(files, key=os.path.getsize)) ```","os.path.getsize() қолданамыз. ```python import os files = [""data.txt"", ""report.pdf""] print(max(files, key=os.path.getsize)) ```",8244,"[8244, 14087, 21065]","[""os.path.getsize() қолданамыз. ```python import os files = [\""data.txt\"", \""report.pdf\""] print(max(files, key=os.path.getsize)) ```"", ""os.path.getsize() қолданамыз. ```python import os files = [\""a.txt\"", \""b.pdf\"", \""c.csv\""] print(max(files, key=os.path.getsize)) ```"", ""len() функциясын key ретінде қолданып табуға болады. ```python files = [\""data.csv\"", \""presentation.pptx\"", \""notes.txt\""] print(max(files, key=len)) # Нәтиже: 'presentation.pptx' ```""]","[0.982687771320343, 0.9435091018676758, 0.9266011118888855]","[0.90718954248366, 0.6715311004784689, 0.5878787878787879]","[0.8980453014677645, 0.833583153958526, 0.820941120998426]","[0.9979321956634521, 0.957049548625946, 0.715958833694458]",0.982687771320343,0.9071895480155945,0.8980453014373779,0.0,0.0,0.9743589743584746,0.997931957244873,1.0,1.0,1.0,0.9843158721923828,0.0,0.0,1.0,1.0,0.9743589743584746,0.982687771320343,1.0,0.9843158721923828
17967,3512,c7a04a4b7522cf88aac8567322579d59,extend() әдісімен numpy массивіндегі мәндерді қосу.,"numpy массивтері итерленетін. ```python import numpy as np nums = [] nums.extend(np.array([5, 6, 7])) print(nums) # [5, 6, 7] ```","numpy массивтері де итерленетін. ```python import numpy as np nums = [] nums.extend(np.array([1, 2, 3])) print(nums) # [1, 2, 3] ```",37207,"[37207, 15913, 34099]","[""numpy массивтері де итерленетін. ```python import numpy as np nums = [] nums.extend(np.array([1, 2, 3])) print(nums) # [1, 2, 3] ```"", ""NumPy массивтері де итерленеді, сондықтан оларды extend() арқылы қосуға болады. ```python import numpy as np arr = np.array([1, 2, 3]) nums = [] nums.extend(arr) print(nums) # [1, 2, 3] ```"", ""dict.values() объектісін тікелей қосуға болады. ```python data = {'x': 5, 'y': 6} values = [] values.extend(data.values()) print(values) # [5, 6] ```""]","[0.9368869662284851, 0.9322232604026794, 0.7771864533424377]","[0.7559523809523809, 0.65625, 0.625974025974026]","[0.8785690492391586, 0.8686739054322243, 0.7998085989518599]","[0.9332743883132935, 0.8868709802627563, 0.6175751686096191]",0.9368869662284851,0.7559523582458496,0.8785690665245056,0.0,0.0,0.6976744186041514,0.9332743287086487,1.0,1.0,1.0,0.9806730151176453,0.0,0.0,1.0,1.0,0.6976744186041514,0.9368869662284851,1.0,0.9806730151176453
27813,3513,211057dbda9a16ca63bc5e0498d32281,"`os` модулін `op` алиасымен импорттап, ағымдағы жұмыс каталогын көрсетіңіз.",Мысалы: ```python import os as op print(op.getcwd()) ```,Мысалы: ```python import os as op print(op.getcwd()) ```,39765,"[39765, 13039, 37597]","[""Мысалы: ```python import os as op print(op.getcwd()) ```"", ""Мысалы: ```python import os as ops ops.chdir('..') print(ops.getcwd()) ```"", ""Мысалы: ```python import os as oper print(oper.getcwd()) ```""]","[0.9538401365280151, 0.8887487053871155, 0.8931496143341064]","[0.749736842105263, 0.6124401913875598, 0.57]","[0.8763155605234597, 0.8326836579667324, 0.8240964847922324]","[0.9999998807907104, 0.9537594318389893, 0.9523897171020508]",0.9538401365280151,0.7497368454933167,0.8763155341148376,1.0,1.0,0.9999999999995,1.0,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,1.0,0.9999999999995,0.9538401365280151,1.0,0.9999999403953552
33955,3514,30078a643cab82656a68dcaae244b383,write() әдісімен әр жазудан кейін санауышты қалай жүргіземіз?,"Цикл ішінде санауыш айнымалысын қолданамыз. ```python count = 0 with open('count.txt', 'w') as f: for i in range(5): f.write(f'Жол {i}\n') count += 1 print('Жазылған жол саны:', count) ```","Әр жазудан кейін '\n' таңбасын қосу керек. ```python items = ['Алма', 'Алмұрт', 'Шие'] with open('fruits.txt', 'w', encoding='utf-8') as f: for item in items: f.write(item + '\n') ```",20476,"[20476, 26329, 24845]","[""Әр жазудан кейін '\\n' таңбасын қосу керек. ```python items = ['Алма', 'Алмұрт', 'Шие'] with open('fruits.txt', 'w', encoding='utf-8') as f: for item in items: f.write(item + '\\n') ```"", ""write() әдісі бір символды да жаза алады. ```python with open('char.txt', 'w') as f: f.write('P') ```"", ""UTF-8 кодировкасында ашу керек. ```python with open('emoji.txt', 'w', encoding='utf-8') as f: f.write('😊 🚀 🔥') ```""]","[0.8990516662597656, 0.9333498477935791, 0.9173550009727478]","[0.5210526315789474, 0.3025, 0.3565384615384616]","[0.796398796734057, 0.7661776144146919, 0.7637327083422587]","[0.6563180685043335, 0.6488366723060608, 0.46757805347442627]",0.8990516662597656,0.5210526585578918,0.7963988184928894,0.0,0.0,0.3809523809518821,0.6563180685043335,0.0,0.0,0.0,0.7774121761322021,0.0,0.0,0.0,0.0,0.3809523809518821,0.8990516662597656,0.0,0.7774121761322021
19277,3515,fcc388d4fbd4e5584d68b2f7327a92cf,sort() әдісімен тек тақ сандарды басына орналастыру.,"key ішінде жұптықты тексеру. ```python nums = [4, 3, 1, 2] nums.sort(key=lambda x: x% 2 == 0) print(nums) # [3, 1, 4, 2] ```","key ішінде жұптықты пайдаланып сұрыптау. ```python nums = [3, 2, 5, 8] nums.sort(key=lambda x: x% 2) print(nums) # [2, 8, 3, 5] ```",44466,"[44466, 36733, 15536]","[""key ішінде жұптықты пайдаланып сұрыптау. ```python nums = [3, 2, 5, 8] nums.sort(key=lambda x: x% 2) print(nums) # [2, 8, 3, 5] ```"", ""Бұл ең қарапайым сұрыптау әдісі. ```python nums = [10, 2, 30, 5] nums.sort() print(nums) # [2, 5, 10, 30] ```"", ""key ішінде теріс пе екенін тексереміз. ```python nums = [3, -1, 2, -5] nums.sort(key=lambda x: x >= 0) print(nums) # [-1, -5, 3, 2] ```""]","[0.9508451819419861, 0.9055604934692383, 0.8684099912643433]","[0.7875000000000001, 0.45999999999999996, 0.45999999999999996]","[0.8866912568211556, 0.8044812122344971, 0.7906215891599655]","[0.955399751663208, 0.8794604539871216, 0.9695388078689575]",0.9508451819419861,0.7875000238418579,0.8866912722587585,0.0,0.0,0.7499999999995,0.9553998708724976,1.0,1.0,1.0,0.9473037719726562,0.0,0.0,1.0,1.0,0.7499999999995,0.9508451819419861,1.0,0.9473037719726562
8020,3516,f97bc391604c6c163be84c841307d771,Функция return арқылы list ішіндегі барлық элементтердің түрлерін (типін) тізім ретінде қайтарсын.,Мысал: ```python def типтер(lst): return [type(x).__name__ for x in lst] ```,"Мысал: ```python def мәтін_қыл(lst): return [str(x) for x in lst] print(мәтін_қыл([1, True, 3.5])) # ['1', 'True', '3.5'] ```",19256,"[19256, 40632, 19053]","[""Мысал: ```python def мәтін_қыл(lst): return [str(x) for x in lst] print(мәтін_қыл([1, True, 3.5])) # ['1', 'True', '3.5'] ```"", ""Мысал: ```python def қосынды(lst): return sum(lst) ```"", ""Мысал: ```python def кілттер(дерек): return list(дерек.keys()) print(кілттер({\""a\"": 1, \""b\"": 2})) # ['a', 'b'] ```""]","[0.9228175282478333, 0.9487364292144775, 0.8332680463790894]","[0.6525, 0.6047619047619047, 0.625974025974026]","[0.8481199754714965, 0.8420374913215637, 0.8311880965991454]","[0.8264214992523193, 0.7542970180511475, 0.6638510227203369]",0.9228175282478333,0.6524999737739563,0.8481199741363525,0.0,0.0,0.5405405405400847,0.8264213800430298,0.0,0.0,0.0,0.8197910785675049,0.0,0.0,0.0,0.0,0.5405405405400847,0.9228175282478333,0.0,0.8197910785675049
4246,3517,7d477f4cc3a823f9bcfd1bd3f5fa9d67,`+=` және `-=` арқылы ойын ұпай жүйесін құру мысалы.,Мысал: ```python score = 0 score += 10 score -= 3 score += 5 print(score) # 12 ```,Мысал: ```python score = 0 score += 10 score -= 5 print(score) # 5 ```,3008,"[3008, 30614, 41991]","[""Мысал: ```python score = 0 score += 10 score -= 5 print(score) # 5 ```"", ""Мысал: ```python x = 50 x += 10 # 60 x -= 5 # 55 print(x) ```"", ""Мысал: ```python x = [1] y = [2, 3] x += y print(x) # [1, 2, 3] ```""]","[0.7656694054603577, 0.8023492693901062, 0.7836542129516602]","[0.56993006993007, 0.35, 0.25]","[0.7522248009743391, 0.7247886209785939, 0.7075670960545539]","[0.9752986431121826, 0.6532304286956787, 0.5782443284988403]",0.7656694054603577,0.5699300765991211,0.7522248029708862,0.0,0.0,0.8333333333328368,0.9752987623214722,1.0,1.0,1.0,0.9742871522903442,0.0,0.0,1.0,1.0,0.8333333333328368,0.7656694054603577,1.0,0.9742871522903442
44788,3518,cf006c73f9bdda3584953a527ca377b1,Сандық емес кілттерге тыйым салу және кеңес беру.,"TypeError-хабарламада кеңес беріңіз. python class Advise: def __init__(self, xs): self.xs = xs def __getitem__(self, k): if not isinstance(k, (int, slice)): raise TypeError('int немесе slice пайдаланыңыз') return self.xs[k]","TypeError көтеріңіз. `python class NumOnly: def __getitem__(self, k): if not isinstance(k, (int, slice)): raise TypeError return k `",16216,"[16216, 19075, 22271]","[""TypeError көтеріңіз. `python class NumOnly: def __getitem__(self, k): if not isinstance(k, (int, slice)): raise TypeError return k `"", ""Мысал код: ```python answer = \""жоқ\"" while answer.lower()!= \""ия\"": answer = input(\""Жалғастыруды қалайсыз ба? (ия/жоқ): \"") ```"", ""Қате хабарламасын толық көрсетіп, дұрыс атауды ұсынуға болады. ```python try: \""python\"".to_upper() except AttributeError: print(\""Мүмкін сіз upper() әдісін қолданғыңыз келген шығар?\"") ```""]","[0.8342444896697998, 0.8635032773017883, 0.8893823027610779]","[0.6754807692307692, 0.0711111111111111, 0.15493421052631579]","[0.7719758950718321, 0.6983500539620717, 0.6844600772300833]","[0.8562679290771484, 0.39884406328201294, 0.6147456765174866]",0.8342444896697998,0.6754807829856873,0.7719758749008179,0.0,0.0,0.6415094339618042,0.8562679886817932,1.0,1.0,1.0,0.8580754399299622,0.0,0.0,1.0,1.0,0.6415094339618042,0.8342444896697998,1.0,0.8580754399299622
37914,3519,94e04acac405fcf776529ef779742ef1,IndexError қатесін логгермен бірге өңдеу мысалын көрсетіңіз.,"logging модулін қолдану арқылы қателерді жазуға болады. ```python import logging logging.basicConfig(filename='error.log', level=logging.ERROR) lst = [1] try: print(lst[4]) except IndexError as e: logging.error(""IndexError:%s"", e) ```",logging модулі арқылы қатені жазуға болады. ```python import logging logging.basicConfig(level=logging.ERROR) lst = [1] try: print(lst[3]) except IndexError as e: logging.error(e) ```,42425,"[42425, 44164, 16956]","[""logging модулі арқылы қатені жазуға болады. ```python import logging logging.basicConfig(level=logging.ERROR) lst = [1] try: print(lst[3]) except IndexError as e: logging.error(e) ```"", ""Тізім индексін тексереміз. ```python try: arr = [1, 2] print(arr[5]) except IndexError: print(\""Мұндай индекс жоқ\"") ```"", ""Кортеж индексі дұрыс болмаса қате пайда болады. ```python tpl = (1, 2, 3) print(tpl[4]) # IndexError ```""]","[0.9146219491958618, 0.8101845383644104, 0.8129252195358276]","[0.5583333333333333, 0.625974025974026, 0.5042735042735043]","[0.8226467726230621, 0.7973268072767691, 0.7710367130278013]","[0.9742432832717896, 0.5816367268562317, 0.6365253925323486]",0.9146219491958618,0.5583333373069763,0.8226467967033386,0.0,0.0,0.7999999999995049,0.9742432832717896,1.0,1.0,1.0,0.9358727335929871,0.0,0.0,1.0,1.0,0.7999999999995049,0.9146219491958618,1.0,0.9358727335929871
31961,3520,a0226b547376b61b9b8c242751ecf4f8,shutil.copy() арқылы файлды бірден басқа бумаға көшіруге болады ма?,"Иә, тек дұрыс жолын көрсету керек: ```python import shutil shutil.copy('doc.txt', '/backup/doc.txt') ```","`shutil.copy()`-ке толық жолды көрсету арқылы файлды жаңа буманың ішіне көшіруге болады: ```python import shutil shutil.copy('docs/report.txt', 'backup/report.txt') ```",37907,"[37907, 19732, 14124]","[""`shutil.copy()`-ке толық жолды көрсету арқылы файлды жаңа буманың ішіне көшіруге болады: ```python import shutil shutil.copy('docs/report.txt', 'backup/report.txt') ```"", ""Файлды көшіру үшін `shutil.copy()`-ке жаңа файл атын беру жеткілікті: ```python import shutil shutil.copy('original.txt', 'new_name.txt') ```"", ""Файлды `copy()` көмегімен жаңа атаумен көшіреміз: ```python import shutil shutil.copy('notes.txt', 'notes_copy.txt') ```""]","[0.9712117910385132, 0.9394137263298035, 0.902748167514801]","[0.48857142857142855, 0.4163533834586466, 0.39166666666666666]","[0.8376458231568336, 0.8058190283649846, 0.7984885785579681]","[0.8876132965087891, 0.7707368731498718, 0.8108680844306946]",0.9712117910385132,0.488571435213089,0.8376458287239075,0.0,0.0,0.44999999999952,0.8876132965087891,1.0,1.0,1.0,0.8534198999404907,0.0,0.0,1.0,1.0,0.44999999999952,0.9712117910385132,1.0,0.8534198999404907
