question_id,question_hash,test_question,gold_answer,pred_answer,pred_train_idx,top3_train_indices,top3_answers,top3_q_sims,top3_ans_cos,Exact,Top3ExactHit,TokenF1,QSim,AnsCos,SemHit,Recall3,MRR3,BERTScoreF1,BERTScoreLang,exact_femseg,top3_femseg,semantic_femseg,recall3_femseg,tokenf1_femseg,meancos_femseg,mrr3_femseg,bertscore_femseg
47334,11bb806b583327bbb99ab36d7e0251d8,Тек ASCII таңбаларынан тұратын барлық сөздерді табу және қайталауларды жою.,"findall + set пайдаланамыз. `python import re s = ""Hello hello HELLO Әлем"" words = re.findall(r""\b[\x00-\x7F]+\b"", s) unique = sorted(set(w.lower() for w in words)) print(unique) # ['hello'] `","ord() және sum() қолданылады. ```python with open('data.txt', 'r', encoding='utf-8') as f: total = sum(ord(ch) for ch in f.read()) print(total) ```",31534,"[31534, 12821, 32004]","[""ord() және sum() қолданылады. ```python with open('data.txt', 'r', encoding='utf-8') as f: total = sum(ord(ch) for ch in f.read()) print(total) ```"", ""ord(w[-1]) қолданылады. ```python words = ['алма', 'өрік', 'банан'] print(sorted(words, key=lambda w: ord(w[-1]))) ```"", ""ASCII коды ең кіші символдан басталатын сөз таңдалады. ```python words = [\""zebra\"", \""apple\"", \""banana\""] print(min(words)) # 'apple' ```""]","[0.8699063658714294, 0.8695220351219177, 0.8607070446014404]","[0.47420281171798706, 0.6072714328765869, 0.5270884037017822]",0.0,0.0,0.17241379310295366,0.8699063658714294,0.47420284152030945,0.0,0.0,0.0,0.717908501625061,kk,0.0,0.0,0.0,0.0,0.17241379310295366,0.8699063658714294,0.0,0.717908501625061
35682,f71a830d0a85951a66e2575efa8e5cf3,JSON оқу кезінде белгілі бір кілттерді ғана автоматты түрде өңдеуге бола ма?,`object_hook` қолдануға болады.,Python генераторларын қолдануға болады.,43011,"[43011, 38606, 35403]","[""Python генераторларын қолдануға болады."", ""`jsonschema` немесе валидация функцияларын қолданамыз."", ""custom object_hook арқылы.""]","[0.9432695508003235, 0.924693763256073, 0.9196493029594421]","[0.22435060143470764, 0.29886484146118164, 0.8885456323623657]",0.0,0.0,0.49999999999949996,0.9432695508003235,0.22435055673122406,0.0,1.0,0.3333333432674408,0.7906389236450195,kk,0.0,0.0,0.0,1.0,0.49999999999949996,0.9432695508003235,0.3333333432674408,0.7906389236450195
14791,f2c3f9fffc9c158d658d3b16cdbf6e3f,"sum() көмегімен [1, 1, 1, 1, 1] тізімінің қосындысын табыңыз.","Барлық бірліктердің қосындысы. ```python print(sum([1, 1, 1, 1, 1])) # 5 ```","Теріс және оң сандар бірге қосылады. ```python print(sum([4, -1, -3, 10])) # 10 ```",34566,"[34566, 8734, 26790]","[""Теріс және оң сандар бірге қосылады. ```python print(sum([4, -1, -3, 10])) # 10 ```"", ""Барлық элементтер бірдей болғанда қосынды — элементтің мәні * саны. ```python print(sum([1, 1, 1, 1, 1])) # 5 ```"", ""Ондық сандарды қосамыз. ```python print(sum([1.5, 2.5, 3.5])) # 7.5 ```""]","[0.9420453906059265, 0.9360385537147522, 0.9173322916030884]","[0.8478463292121887, 0.93801349401474, 0.8439022898674011]",0.0,0.0,0.3076923076918106,0.9420453906059265,0.8478463888168335,0.0,1.0,0.5,0.8911607265472412,kk,0.0,0.0,0.0,1.0,0.3076923076918106,0.9420453906059265,0.5,0.8911607265472412
39967,9747fa95f461e27f743528f70cdad7c6,Объектіні dict сияқты басқару мысалы.,"`__getitem__` және `__setitem__` әдістерін қолданамыз: ```python class MyDict: def __init__(self): self.data = {} def __getitem__(self, key): return self.data[key] def __setitem__(self, key, value): self.data[key] = value ```","`__getitem__` және `__setitem__` анықтаймыз: ```python class MyDict: def __init__(self): self.data = {} def __getitem__(self, key): return self.data[key] def __setitem__(self, key, value): self.data[key] = value ```",43604,"[43604, 17958, 22619]","[""`__getitem__` және `__setitem__` анықтаймыз: ```python class MyDict: def __init__(self): self.data = {} def __getitem__(self, key): return self.data[key] def __setitem__(self, key, value): self.data[key] = value ```"", ""`__getitem__` және `__setitem__` анықтаймыз: ```python class MyList: def __init__(self): self.data = [] def __getitem__(self, i): return self.data[i] def __setitem__(self, i, val): self.data[i] = val ```"", ""`__init__` ішінде `kwargs` қабылдаймыз: ```python class Dynamic: def __init__(self, **kwargs): self.__dict__.update(kwargs) ```""]","[0.9999999403953552, 0.9385758638381958, 0.8924762010574341]","[0.9939884543418884, 0.9223292469978333, 0.7161734104156494]",0.0,0.0,0.9491525423723816,0.9999999403953552,0.9939883947372437,1.0,1.0,1.0,0.9800169467926025,kk,0.0,0.0,1.0,1.0,0.9491525423723816,0.9999999403953552,1.0,0.9800169467926025
31767,7c6ed1a5a8b7e272d3483c0b5de1926d,glob және zip() бірге қолдану мысалы?,"zip көмегімен екі тізімді біріктіреміз. ```python import glob names = glob.glob('*.txt') sizes = [len(open(f).read()) for f in names] for name, size in zip(names, sizes): print(name, size) ```","Мысалы: ```python a = [1, 2] b = [3, 4] sums = list(map(lambda x: x[0]+x[1], zip(a, b))) print(sums) # [4, 6] ```",10088,"[10088, 21448, 19043]","[""Мысалы: ```python a = [1, 2] b = [3, 4] sums = list(map(lambda x: x[0]+x[1], zip(a, b))) print(sums) # [4, 6] ```"", ""`zip()` арқылы кілттер мен мәндерді біріктіруге болады: ```python keys = ['a', 'b', 'c'] values = [1, 2, 3] my_dict = dict(zip(keys, values)) ```"", ""zip() бірнеше тізімді біріктіреді: ```python аттар = ['Али', 'Санжар'] жас = [23, 25] for а, ж in zip(аттар, жас): print(f'{а} — {ж}') ```""]","[0.8556150794029236, 0.8528318405151367, 0.850875973701477]","[0.5719932317733765, 0.5560860633850098, 0.6581305265426636]",0.0,0.0,0.10909090909041719,0.8556150794029236,0.5719931721687317,0.0,0.0,0.0,0.7312061190605164,kk,0.0,0.0,0.0,0.0,0.10909090909041719,0.8556150794029236,0.0,0.7312061190605164
12843,e9473e0bf200555f4b23f79d750c282c,type() көмегімен defaultdict типін тексеру.,defaultdict типін білу: ```python from collections import defaultdict d = defaultdict(int) print(type(d)) ```,defaultdict типін білу: ```python from collections import defaultdict d = defaultdict(int) print(type(d)) ```,22510,"[22510, 28526, 25213]","[""defaultdict типін білу: ```python from collections import defaultdict d = defaultdict(int) print(type(d)) ```"", ""defaultdict — әдепкі мәндермен сөздік жасайды: ```python from collections import defaultdict d = defaultdict(int) print(type(d)) ```"", ""defaultdict — әдепкі мәні бар dict: ```python from collections import defaultdict dd = defaultdict(int) print(type(dd)) ```""]","[1.0000001192092896, 0.9459852576255798, 0.9065869450569153]","[1.0, 0.9777913093566895, 0.9332544207572937]",1.0,1.0,0.9999999999995,1.0000001192092896,1.0,1.0,1.0,1.0,0.9999999403953552,kk,1.0,1.0,1.0,1.0,0.9999999999995,1.0000001192092896,1.0,0.9999999403953552
22330,071ab0b421b2b1c44247e599de15b8da,add() әдісімен жиынға екі түрлі жыл мезгілін қосыңыз.,"Мысалы: ```python seasons = set() seasons.add(""Қыс"") seasons.add(""Жаз"") print(seasons) ```","3-ке бөлінетін сандар: ```python multiples_of_3 = set() for i in range(1, 31): if i% 3 == 0: multiples_of_3.add(i) print(multiples_of_3) ```",29095,"[29095, 28336, 29888]","[""3-ке бөлінетін сандар: ```python multiples_of_3 = set() for i in range(1, 31): if i% 3 == 0: multiples_of_3.add(i) print(multiples_of_3) ```"", ""Жай сандарды табу: ```python prime_sums = set() for n in range(2, 51): if all(n% i!= 0 for i in range(2, int(n**0.5)+1)): prime_sums.add(n) print(prime_sums) ```"", ""Жұп сандар жиыны: ```python evens = set() for i in range(1, 31): if i% 2 == 0: evens.add(i) print(evens) ```""]","[0.7998836636543274, 0.7802556753158569, 0.7727010250091553]","[0.39915406703948975, 0.3763199746608734, 0.39906278252601624]",0.0,0.0,0.19999999999958,0.7998836636543274,0.39915406703948975,0.0,0.0,0.0,0.7061573266983032,kk,0.0,0.0,0.0,0.0,0.19999999999958,0.7998836636543274,0.0,0.7061573266983032
30601,de0b6bf229bf8f5bf9aabafca739bd07,itertools.product() және enumerate() бірге қолданып нәтижелерді индекстеу?,"enumerate() нәтижелерге индекс қосады: ```python import itertools for i, val in enumerate(itertools.product('ab', repeat=2)): print(i, val) ```","enumerate() product() нәтижесін нөмірлеу үшін: ```python import itertools coords = itertools.product([0, 1], repeat=2) for i, c in enumerate(coords): print(i, c) ```",20323,"[20323, 43533, 5668]","[""enumerate() product() нәтижесін нөмірлеу үшін: ```python import itertools coords = itertools.product([0, 1], repeat=2) for i, c in enumerate(coords): print(i, c) ```"", ""cycle() шексіз цикл жасайды, enumerate() индекстерін қосады: ```python import itertools colors = ['қызыл', 'жасыл'] for i, color in enumerate(itertools.cycle(colors)): if i == 5: break print(i, color) ```"", ""enumerate() арқылы accumulate() нәтижесін нөмірлеу: ```python import itertools nums = [1, 2, 3] for i, total in enumerate(itertools.accumulate(nums)): print(i, total) ```""]","[0.9097787141799927, 0.8383016586303711, 0.8376736640930176]","[0.8877951502799988, 0.6409019231796265, 0.8662563562393188]",0.0,0.0,0.6363636363631405,0.9097787141799927,0.887795090675354,1.0,1.0,1.0,0.8710571527481079,kk,0.0,0.0,1.0,1.0,0.6363636363631405,0.9097787141799927,1.0,0.8710571527481079
18956,8a71c00f00e65f11fb1d6347f7ffe105,clear() әдісін тест сценарийлерінде бірнеше объектіні қатар тазалау үшін пайдалану,"for циклінде әр контейнерге clear() шақыруға болады. ```python lst = [1, 2] sett = {3, 4} for obj in (lst, sett): obj.clear() ```",Тест басында clear() арқылы контейнерді бастапқы күйге келтіруге болады. ```python data = {'key': 'value'} data.clear() ```,31069,"[31069, 189, 35487]","[""Тест басында clear() арқылы контейнерді бастапқы күйге келтіруге болады. ```python data = {'key': 'value'} data.clear() ```"", ""Тест ортасында деректерді бастапқы күйге келтіру үшін clear() қолданылады. ```python data = [1, 2, 3] # test start data.clear() ```"", ""Бұл тест нәтижесінің тазалығын қамтамасыз етеді. ```python test_data = {'a': 1} test_data.clear() ```""]","[0.9272714257240295, 0.89327472448349, 0.8926752805709839]","[0.5533366799354553, 0.5436837673187256, 0.47080326080322266]",0.0,0.0,0.2222222222217361,0.9272714257240295,0.5533366799354553,0.0,0.0,0.0,0.7962407469749451,kk,0.0,0.0,0.0,0.0,0.2222222222217361,0.9272714257240295,0.0,0.7962407469749451
16072,df095b272c107dd43b66f756a76405cd,"divmod(100, 99) нәтижесін көрсетіңіз.","`(1, 1)` қайтарады. ```python print(divmod(100, 99)) # (1, 1) ```","`(9, 9)` қайтарады. ```python print(divmod(99, 10)) # (9, 9) ```",4922,"[4922, 26138, 40743]","[""`(9, 9)` қайтарады. ```python print(divmod(99, 10)) # (9, 9) ```"", ""`(5, 5)` қайтарады. ```python print(divmod(55, 10)) # (5, 5) ```"", ""`(10, 8)` қайтарады. ```python print(divmod(98, 9)) # (10, 8) ```""]","[0.9181129336357117, 0.8787227272987366, 0.8662123680114746]","[0.8383817076683044, 0.8091408014297485, 0.8313440084457397]",0.0,0.0,0.49999999999949996,0.9181129336357117,0.8383816480636597,0.0,0.0,0.0,0.9638415575027466,kk,0.0,0.0,0.0,0.0,0.49999999999949996,0.9181129336357117,0.0,0.9638415575027466
26280,437d8cf7a90ab66e53f852ce2b083d2d,deque.clear() әдісі орындалған соң deque толтыру мысалын көрсет.,"clear() deque-ны босатады, бірақ append() арқылы толтыруға болады. ```python from collections import deque dq = deque([1, 2, 3]) dq.clear() dq.append(10) print(dq) # deque([10]) ```","deque.clear() барлық элементтерді жояды. ```python from collections import deque d = deque([1, 2]) d.clear() print(d) # deque([]) ```",11474,"[11474, 38517, 34521]","[""deque.clear() барлық элементтерді жояды. ```python from collections import deque d = deque([1, 2]) d.clear() print(d) # deque([]) ```"", ""deque.clear() барлық элементтерді жояды. ```python from collections import deque dq = deque([1, 2, 3]) dq.clear() print(dq) # deque([]) ```"", ""Элементтер сол жақтан қосылады. ```python from collections import deque dq = deque([1, 2]) dq.clear() dq.extendleft([7, 8]) print(dq) # deque([8, 7]) ```""]","[0.8861541748046875, 0.8850459456443787, 0.8732178211212158]","[0.9202368259429932, 0.9659342765808105, 0.9498169422149658]",0.0,0.0,0.5531914893612204,0.8861541748046875,0.9202367067337036,1.0,1.0,1.0,0.8839491605758667,kk,0.0,0.0,1.0,1.0,0.5531914893612204,0.8861541748046875,1.0,0.8839491605758667
19460,be4bf40eba5da60b4851142306bc345a,"reverse() әдісімен кері аударып, барлық элементтерді upper() арқылы бас әріпке айналдыру.","Мысал: ```python words = ['алма', 'банан'] words.reverse() print([w.upper() for w in words]) # ['БАНАН', 'АЛМА'] ```","Мысал: ```python words = ['python', 'java'] words.reverse() print([w.upper() for w in words]) # ['JAVA', 'PYTHON'] ```",30832,"[30832, 6946, 40903]","[""Мысал: ```python words = ['python', 'java'] words.reverse() print([w.upper() for w in words]) # ['JAVA', 'PYTHON'] ```"", ""Мысал: ```python from collections import deque dq = deque([1, 2, 3]) arr = list(dq) arr.reverse() dq = deque(arr) dq.appendleft(0) dq.append(4) print(dq) # deque([0, 3, 2, 1, 4]) ```"", ""Мысал: ```python nums = [1, 2, 3] nums.reverse() print(' '.join(map(str, nums))) # 3 2 1 ```""]","[0.9745662212371826, 0.8858073353767395, 0.881872296333313]","[0.8964623212814331, 0.49776872992515564, 0.6038395762443542]",0.0,0.0,0.7499999999995,0.9745662212371826,0.8964623212814331,1.0,1.0,1.0,0.9199783205986023,kk,0.0,0.0,1.0,1.0,0.7499999999995,0.9745662212371826,1.0,0.9199783205986023
18191,e0d42d1c50ba8e684a8da79adacbdfdb,insert() арқылы әр екі элементтің арасына олардың қосындысын қос.,"while циклін қолданамыз. ```python nums = [1, 2, 3] i = 0 while i < len(nums)-1: nums.insert(i+1, nums[i] + nums[i+1]) i += 2 print(nums) # [1, 3, 2, 5, 3] ```","while циклін қолданамыз. ```python nums = [1, 2, 3] i = 0 while i < len(nums)-1: nums.insert(i+1, nums[i] + nums[i+1]) i += 2 print(nums) # [1, 3, 2, 5, 3] ```",6054,"[6054, 22035, 706]","[""while циклін қолданамыз. ```python nums = [1, 2, 3] i = 0 while i < len(nums)-1: nums.insert(i+1, nums[i] + nums[i+1]) i += 2 print(nums) # [1, 3, 2, 5, 3] ```"", ""while циклін қолданамыз. ```python nums = [2, 5, 10] i = 0 while i < len(nums)-1: nums.insert(i+1, nums[i] * nums[i+1]) i += 2 print(nums) # [2, 10, 5, 50, 10] ```"", ""while циклін қолданамыз. ```python nums = [1, 3, 5] i = 0 while i < len(nums)-1: nums.insert(i+1, nums[i] + nums[i+1]) i += 2 print(nums) # [1, 4, 3, 8, 5] ```""]","[0.9999997019767761, 0.9768616557121277, 0.9763593673706055]","[1.0, 0.9792461395263672, 0.9955635666847229]",1.0,1.0,0.9999999999995,0.9999997019767761,1.0,1.0,1.0,1.0,0.9999999403953552,kk,1.0,1.0,1.0,1.0,0.9999999999995,0.9999997019767761,1.0,0.9999999403953552
12136,391b60d43d9f77b6d9eb74eaa47c32d3,print() көмегімен сандардың қосындысын әр қадамда шығару тәсілі?,"Циклде қосындыны үнемі жаңартып отырамыз. ```python s = 0 for i in range(1, 6): s += i print(f""Қадам {i}: {s}"") ```","Әрбір санды бөлек жолға шығару үшін цикл қолданамыз. ```python for i in [1, 2, 3]: print(i) ```",22328,"[22328, 44124, 19620]","[""Әрбір санды бөлек жолға шығару үшін цикл қолданамыз. ```python for i in [1, 2, 3]: print(i) ```"", ""f-string немесе format() арқылы мәнді жол ішінде көрсетеміз. ```python name = \""Айдар\"" print(f\""Қолданушы: {name}\"") ```"", ""Үтір немесе + арқылы біріктіруге болады. ```python line1 = \""Python\"" line2 = \""керемет\"" print(line1 + \"" \"" + line2) ```""]","[0.937839150428772, 0.927653968334198, 0.9261299967765808]","[0.6035089492797852, 0.5248157382011414, 0.5806668400764465]",0.0,0.0,0.36842105263108443,0.937839150428772,0.6035090088844299,0.0,0.0,0.0,0.7977373600006104,kk,0.0,0.0,0.0,0.0,0.36842105263108443,0.937839150428772,0.0,0.7977373600006104
3885,efc81cc366a6deee607cb787d53aa8fc,`or` көмегімен fallback мәнін беру әдісі.,Негізгі мән болмаса — басқа мән беріледі: ```python language = user_input or 'kk' ```,Бірінші True мән қайтарылады: ```python def get_value(): return fetch() or 'default' ```,40681,"[40681, 23706, 2737]","[""Бірінші True мән қайтарылады: ```python def get_value(): return fetch() or 'default' ```"", ""`lambda` ішінде қысқаша default логика жазылады: ```python get_value = lambda x: x or 'default' print(get_value('')) # default ```"", ""Егер аргумент бос болса, басқа мәнді қайтарады: ```python def get_name(name): return name or \""Аноним\"" ```""]","[0.9255909323692322, 0.8942273259162903, 0.8911008238792419]","[0.553943395614624, 0.552170991897583, 0.5843797922134399]",0.0,0.0,0.2499999999995,0.9255909323692322,0.5539434552192688,0.0,0.0,0.0,0.7992483973503113,kk,0.0,0.0,0.0,0.0,0.2499999999995,0.9255909323692322,0.0,0.7992483973503113
30315,da00196eb497d7656e0c79d9800549c3,deque көмегімен кезек ұзындығын шектеу мысалын көрсетіңіз.,"maxlen параметрі пайдаланылады: ```python from collections import deque queue = deque(maxlen=2) queue.extend([1, 2, 3]) print(queue) # deque([2, 3], maxlen=2) ```","Мысал: ```python words = ['python', 'ai'] lengths = [len(w) for w in words] print(lengths) ```",36130,"[36130, 38750, 24875]","[""Мысал: ```python words = ['python', 'ai'] lengths = [len(w) for w in words] print(lengths) ```"", ""maxlen параметрімен: ```python from collections import deque dq = deque(maxlen=3) for i in range(5): dq.append(i) print(dq) ```"", ""`not` операторын жақша арқылы нақты қай бөлікті терістеу керек екенін көрсете отырып қолдану керек: ```python x = 4 y = 10 if not (x < 5 or y < 5): print(\""Екеуі де 5-тен үлкен\"") ```""]","[0.9025667905807495, 0.8980462551116943, 0.8808606266975403]","[0.5500279664993286, 0.781972348690033, 0.49667173624038696]",0.0,0.0,0.10526315789427147,0.9025667905807495,0.5500279664993286,0.0,0.0,0.0,0.7287241816520691,kk,0.0,0.0,0.0,0.0,0.10526315789427147,0.9025667905807495,0.0,0.7287241816520691
23658,245dfd5f5d1e96f660fc7f5b806bb90f,difference() арқылы тек бірінші бөлімде бар қызметкерлерді табыңыз.,"Екінші бөлімде жоқ қызметкерлерді шығарамыз. ```python department_a = {""Aigerim"", ""Dana"", ""Murat""} department_b = {""Murat"", ""Aidos""} unique_staff = department_a.difference(department_b) print(unique_staff) # {'Aigerim', 'Dana'} ```","Бірінші бөлімге тән қызметкерлерді табамыз. ```python department_a = {""Ali"", ""Dana"", ""Mira""} department_b = {""Dana"", ""Serik""} unique_a = department_a.difference(department_b) print(unique_a) # {'Ali', 'Mira'} ```",13667,"[13667, 9330, 13731]","[""Бірінші бөлімге тән қызметкерлерді табамыз. ```python department_a = {\""Ali\"", \""Dana\"", \""Mira\""} department_b = {\""Dana\"", \""Serik\""} unique_a = department_a.difference(department_b) print(unique_a) # {'Ali', 'Mira'} ```"", ""Екінші подкастқа қатыспаған қонақтарды шығарамыз. ```python podcast_a_guests = {\""Guest1\"", \""Guest2\"", \""Guest3\""} podcast_b_guests = {\""Guest2\"", \""Guest4\""} unique_guests = podcast_a_guests.difference(podcast_b_guests) print(unique_guests) # {'Guest1', 'Guest3'} ```"", ""Екінші ойында жоқ кейіпкерлерді шығарамыз. ```python game_a_characters = {\""Knight\"", \""Wizard\"", \""Archer\""} game_b_characters = {\""Wizard\"", \""Assassin\""} unique_characters = game_a_characters.difference(game_b_characters) print(unique_characters) # {'Knight', 'Archer'} ```""]","[0.849146842956543, 0.8148950338363647, 0.8128635883331299]","[0.9358330965042114, 0.4878762662410736, 0.48525094985961914]",0.0,0.0,0.5925925925920925,0.849146842956543,0.9358331561088562,1.0,1.0,1.0,0.9272848963737488,kk,0.0,0.0,1.0,1.0,0.5925925925920925,0.849146842956543,1.0,0.9272848963737488
9093,33ed15ac5e8016469c8d4cc1d5619738,*args көмегімен қабылданған мәндерден set қайтару.,"Мысал: ```python def to_set(*args): print(set(args)) to_set(1, 2, 2, 3, ""a"") ```","Мысал: ```python def reversed_list(*args): print(list(args[::-1])) reversed_list(1, 2, 3, 4) ```",23196,"[23196, 13004, 18497]","[""Мысал: ```python def reversed_list(*args): print(list(args[::-1])) reversed_list(1, 2, 3, 4) ```"", ""Мысал: ```python def show_dicts(*args): for val in args: if isinstance(val, dict): print(val) show_dicts({\""a\"": 1}, 5, \""str\"") ```"", ""Мысал: ```python from collections import Counter def repeat_count(*args): counts = Counter(args) for k, v in counts.items(): print(f\""{k}: {v}\"") repeat_count(1, 2, 2, 3, 1, 1) ```""]","[0.8529340624809265, 0.848379909992218, 0.8477383852005005]","[0.8020685315132141, 0.6856226325035095, 0.6844065189361572]",0.0,0.0,0.5624999999995,0.8529340624809265,0.8020685911178589,0.0,0.0,0.0,0.9261968731880188,kk,0.0,0.0,0.0,0.0,0.5624999999995,0.8529340624809265,0.0,0.9261968731880188
1138,93b8f89f91f659f5c3bcf17c88269cd9,Python скриптін нақты бір пайдаланушы атымен орындау қалай жүзеге асады?,Linux жүйесінде: ``` sudo -u username python script.py ```,Linux-та sudo немесе su арқылы орындалады: ``` sudo -u user python script.py ```,39387,"[39387, 25187, 39459]","[""Linux-та sudo немесе su арқылы орындалады: ``` sudo -u user python script.py ```"", ""`__file__` айнымалысы скрипттің атын береді: ```python print(__file__) ```"", ""Мысалы, C тілінен Python скриптін `system()` немесе Python API арқылы шақыруға болады.""]","[0.962925910949707, 0.8943562507629395, 0.862184464931488]","[0.8419186472892761, 0.6514146327972412, 0.5233426094055176]",0.0,0.0,0.5714285714280997,0.962925910949707,0.8419187664985657,0.0,0.0,0.0,0.8851951360702515,kk,0.0,0.0,0.0,0.0,0.5714285714280997,0.962925910949707,0.0,0.8851951360702515
24013,c4d5a9db9aa78de5ec7894e077f6d022,symmetric_difference() нәтижесін pickle арқылы сақтау,"Pickle көмегімен нәтижені файлға жазу: ```python import pickle A = {""apple"", ""banana""} B = {""banana"", ""cherry""} diff = A.symmetric_difference(B) with open('data.pkl', 'wb') as f: pickle.dump(diff, f) ```","pickle көмегімен Python объектісін файлға жаза аламыз: ```python import pickle A = {""apple"", ""banana""} B = {""banana"", ""cherry""} diff = A.symmetric_difference(B) with open('data.pkl', 'wb') as f: pickle.dump(diff, f) ```",40235,"[40235, 39646, 23158]","[""pickle көмегімен Python объектісін файлға жаза аламыз: ```python import pickle A = {\""apple\"", \""banana\""} B = {\""banana\"", \""cherry\""} diff = A.symmetric_difference(B) with open('data.pkl', 'wb') as f: pickle.dump(diff, f) ```"", ""Айырмашылықты өсу ретімен шығару: ```python A = {9, 3, 1} B = {1, 5} print(sorted(A.symmetric_difference(B))) # [3, 5, 9] ```"", ""Айырмашылықты өсу ретімен шығару: ```python A = {7, 5, 3} B = {3, 8} print(sorted(A.symmetric_difference(B))) # [5, 7, 8] ```""]","[1.000000238418579, 0.8755773305892944, 0.8755772709846497]","[0.9770846366882324, 0.6027805805206299, 0.6105552315711975]",0.0,0.0,0.9032258064511134,1.000000238418579,0.977084755897522,1.0,1.0,1.0,0.9737966060638428,kk,0.0,0.0,1.0,1.0,0.9032258064511134,1.000000238418579,1.0,0.9737966060638428
3136,a6e32a5be9d44033fb2898c4fba0093f,dict() көмегімен CSV жолын кілттерге бөлу.,"split() көмегімен мәндерді бөліп, dict құрамыз: ```python line = 'name,Ali,age,25' parts = line.split(',') d = dict(zip(parts[::2], parts[1::2])) print(d) ```","Жолды үтір арқылы бөліп, кортежге айналдыруға болады. ```python row = ""12,45,78"" t = tuple(map(int, row.split("",""))) print(t) # (12, 45, 78) ```",13483,"[13483, 31466, 37089]","[""Жолды үтір арқылы бөліп, кортежге айналдыруға болады. ```python row = \""12,45,78\"" t = tuple(map(int, row.split(\"",\""))) print(t) # (12, 45, 78) ```"", ""Алғашқы үтірге дейінгі бөлік. `python import re m = re.search(r\""^[^]*\"", \""a,b,c\"") print(m.group()) # a `"", ""CSV жолын бөлген соң unpacking арқылы айнымалыларға бөлуге болады. ```python row = \""Ali,25,Almaty\"" name, age, city = row.split(',') print(name, age, city) ```""]","[0.8837393522262573, 0.8449172377586365, 0.8392161726951599]","[0.6661450862884521, 0.5552569627761841, 0.6664721369743347]",0.0,0.0,0.16666666666616753,0.8837393522262573,0.6661450862884521,0.0,0.0,0.0,0.7653332352638245,kk,0.0,0.0,0.0,0.0,0.16666666666616753,0.8837393522262573,0.0,0.7653332352638245
4892,8bb7a831ceb62ca1e2ae6e0b293cb2a3,Python-де if шарттарын тереңдетіп қолдануға бола ма?,"Иә, бірнеше деңгейлі if шарттарын жазуға болады, бірақ код күрделеніп кетпеуін қадағалау қажет. ```python x = 5 if x > 0: if x < 10: if x% 2 == 1: print(""Оң тақ сан"") ```","Иә, and, or арқылы бірнеше шартты бірге тексеруге болады. ```python age = 25 is_valid = age > 18 and age < 30 print(is_valid) # True ```",15903,"[15903, 7042, 17349]","[""Иә, and, or арқылы бірнеше шартты бірге тексеруге болады. ```python age = 25 is_valid = age > 18 and age < 30 print(is_valid) # True ```"", ""Бағдарлама логикасын тексеру үшін. ```python жас = 25 assert жас > 0, \""Жас теріс болмауы керек\"" ```"", ""Кіріктірілген if — бір if блогының ішінде тағы бір if қолдану тәсілі: ```python num = 10 if num > 5: if num < 15: print(\""Сан 5 пен 15 аралығында\"") ```""]","[0.8670233488082886, 0.8641351461410522, 0.8616004586219788]","[0.5058944225311279, 0.6384224891662598, 0.7451590299606323]",0.0,0.0,0.18867924528252758,0.8670233488082886,0.5058943629264832,0.0,0.0,0.0,0.7409911751747131,kk,0.0,0.0,0.0,0.0,0.18867924528252758,0.8670233488082886,0.0,0.7409911751747131
15318,7cef521f535725365648a5a324ce8c5d,max() арқылы dict кілтін әліпби бойынша ең соңғысын табу мысалы?,"max() кілттерге қолданылса жеткілікті. ```python my_dict = {""apple"": 1, ""banana"": 2, ""pear"": 3} print(max(my_dict)) # Нәтиже: 'pear' ```","max() лексикографиялық тәртіп бойынша салыстырады. ```python words = [""алма"", ""өрік"", ""банан""] print(max(words)) # Нәтиже: 'өрік' ```",14291,"[14291, 43135, 16269]","[""max() лексикографиялық тәртіп бойынша салыстырады. ```python words = [\""алма\"", \""өрік\"", \""банан\""] print(max(words)) # Нәтиже: 'өрік' ```"", ""key ретінде[::-1] қолданамыз. ```python words = [\""алма\"", \""банан\"", \""өрік\""] print(max(words, key=lambda w: w[::-1])) # Нәтиже: 'өрік' ```"", ""set() арқылы әріптерді қайталанбай санауға болады. ```python words = [\""banana\"", \""kiwi\"", \""strawberry\""] print(max(words, key=lambda w: len(set(w)))) # Нәтиже: 'strawberry' ```""]","[0.9615290760993958, 0.9290574789047241, 0.9235811233520508]","[0.6612491011619568, 0.6391044855117798, 0.7820568680763245]",0.0,0.0,0.29411764705833043,0.9615290760993958,0.6612491011619568,0.0,0.0,0.0,0.7856758236885071,kk,0.0,0.0,0.0,0.0,0.29411764705833043,0.9615290760993958,0.0,0.7856758236885071
